Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_487516|B/Kyiv/342/2020|2020-03-04	EPI_ISL_487516	EPI_ISL_487516|B/Kyiv/342/2020|2020-03-04	2020-03-04	Europe / Ukraine	Ukraine	V1A.3/133R
EPI_ISL_487519|B/Argentina/83/2020|2020-02-27	EPI_ISL_487519	EPI_ISL_487519|B/Argentina/83/2020|2020-02-27	2020-02-27	South America / Argentina	Argentina	V1A.3/133R
EPI_ISL_491483|B/Bangladesh/3038/2019|2019-06-23	EPI_ISL_491483	EPI_ISL_491483|B/Bangladesh/3038/2019|2019-06-23	2019-06-23	Asia / Bangladesh	Bangladesh	V1A.3/133R
EPI_ISL_491846|B/Bhutan/633/2019|2019-08-15	EPI_ISL_491846	EPI_ISL_491846|B/Bhutan/633/2019|2019-08-15	2019-08-15	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_491851|B/Argentina/25/2020|2020-01-02	EPI_ISL_491851	EPI_ISL_491851|B/Argentina/25/2020|2020-01-02	2020-01-02	South America / Argentina	Argentina	V1A.3/133R
EPI_ISL_491858|B/Bangladesh/497/2019|2019-11-09	EPI_ISL_491858	EPI_ISL_491858|B/Bangladesh/497/2019|2019-11-09	2019-11-09	Asia / Bangladesh	Bangladesh	V1A.3/133R
EPI_ISL_491859|B/Bangladesh/496/2019|2019-11-09	EPI_ISL_491859	EPI_ISL_491859|B/Bangladesh/496/2019|2019-11-09	2019-11-09	Asia / Bangladesh	Bangladesh	V1A.3/133R
EPI_ISL_491862|B/Togo/1646/2019|2019-11-04	EPI_ISL_491862	EPI_ISL_491862|B/Togo/1646/2019|2019-11-04	2019-11-04	Africa / Togo	Togo	V1A.3/133R
EPI_ISL_491886|B/Congo/9788/2019|2019-12-30	EPI_ISL_491886	EPI_ISL_491886|B/Congo/9788/2019|2019-12-30	2019-12-30	Africa / Congo, the Democatic Republic of	Congo	V1A.3/133R
EPI_ISL_491890|B/Bhutan/123/2019|2019-08-01	EPI_ISL_491890	EPI_ISL_491890|B/Bhutan/123/2019|2019-08-01	2019-08-01	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_491897|B/Bhutan/1448/2019|2019-07-24	EPI_ISL_491897	EPI_ISL_491897|B/Bhutan/1448/2019|2019-07-24	2019-07-24	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_491904|B/Argentina/77/2020|2020-02-21	EPI_ISL_491904	EPI_ISL_491904|B/Argentina/77/2020|2020-02-21	2020-02-21	South America / Argentina	Argentina	V1A.3/133R
EPI_ISL_493193|B/South_Africa/1219/2020|2020-02-05	EPI_ISL_493193	EPI_ISL_493193|B/South_Africa/1219/2020|2020-02-05	2020-02-05	Africa / South Africa / Province of the Western Cape	South Africa	V1A.3/133R
EPI_ISL_493195|B/Tasmania/501/2020|2020-02-01	EPI_ISL_493195	EPI_ISL_493195|B/Tasmania/501/2020|2020-02-01	2020-02-01	Oceania / Australia / Port Sorell	Australia	V1A.3/133R
EPI_ISL_493196|B/Tasmania/500/2020|2020-01-27	EPI_ISL_493196	EPI_ISL_493196|B/Tasmania/500/2020|2020-01-27	2020-01-27	Oceania / Australia / Turners Beach	Australia	V1A.3/133R
EPI_ISL_496597|B/Japan/12213/2020|2020-03-31	EPI_ISL_496597	EPI_ISL_496597|B/Japan/12213/2020|2020-03-31	2020-03-31	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_498207|B/SAPPORO/1/2020|2020-01-06	EPI_ISL_498207	EPI_ISL_498207|B/SAPPORO/1/2020|2020-01-06	2020-01-06	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_498460|B/South_Africa/1632/2020|2020-02-12	EPI_ISL_498460	EPI_ISL_498460|B/South_Africa/1632/2020|2020-02-12	2020-02-12	Africa / South Africa	South Africa	V1A.3/133R
EPI_ISL_498461|B/South_Africa/1739/2020|2020-02-13	EPI_ISL_498461	EPI_ISL_498461|B/South_Africa/1739/2020|2020-02-13	2020-02-13	Africa / South Africa	South Africa	V1A.3/133R
EPI_ISL_498462|B/South_Africa/1920/2020|2020-02-18	EPI_ISL_498462	EPI_ISL_498462|B/South_Africa/1920/2020|2020-02-18	2020-02-18	Africa / South Africa	South Africa	V1A.3/133R
EPI_ISL_498464|B/South_Africa/6204/2020|2020-03-23	EPI_ISL_498464	EPI_ISL_498464|B/South_Africa/6204/2020|2020-03-23	2020-03-23	Africa / South Africa	South Africa	V1A.3/133R
EPI_ISL_499065|B/Talca/30403/2020|2020-03-19	EPI_ISL_499065	EPI_ISL_499065|B/Talca/30403/2020|2020-03-19	2020-03-19	South America / Chile	Chile	V1A.3/133R
EPI_ISL_499069|B/Santiago/4824/2020|2020-01-11	EPI_ISL_499069	EPI_ISL_499069|B/Santiago/4824/2020|2020-01-11	2020-01-11	South America / Chile	Chile	V1A.3/133R
EPI_ISL_499070|B/Santiago/22802/2020|2020-03-09	EPI_ISL_499070	EPI_ISL_499070|B/Santiago/22802/2020|2020-03-09	2020-03-09	South America / Chile	Chile	V1A.3/133R
EPI_ISL_499073|B/Santiago/7002/2020|2020-01-06	EPI_ISL_499073	EPI_ISL_499073|B/Santiago/7002/2020|2020-01-06	2020-01-06	South America / Chile	Chile	V1A.3/133R
EPI_ISL_499078|B/Santiago/1228/2020|2020-01-07	EPI_ISL_499078	EPI_ISL_499078|B/Santiago/1228/2020|2020-01-07	2020-01-07	South America / Chile	Chile	V1A.3/150K
EPI_ISL_499080|B/Santiago/2520/2020|2020-01-06	EPI_ISL_499080	EPI_ISL_499080|B/Santiago/2520/2020|2020-01-06	2020-01-06	South America / Chile	Chile	V1A.3/133R
EPI_ISL_500490|B/UTSUNOMIYA/247/2020|2020-02-25	EPI_ISL_500490	EPI_ISL_500490|B/UTSUNOMIYA/247/2020|2020-02-25	2020-02-25	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_500492|B/KAGAWA/20111/2020|2020-02-17	EPI_ISL_500492	EPI_ISL_500492|B/KAGAWA/20111/2020|2020-02-17	2020-02-17	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_500494|B/SAPPORO/16/2020|2020-02-17	EPI_ISL_500494	EPI_ISL_500494|B/SAPPORO/16/2020|2020-02-17	2020-02-17	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_500497|B/NIIGATA-C/21/2020|2020-03-01	EPI_ISL_500497	EPI_ISL_500497|B/NIIGATA-C/21/2020|2020-03-01	2020-03-01	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_500498|B/HAMAMATU-C/16/2020|2020-02-28	EPI_ISL_500498	EPI_ISL_500498|B/HAMAMATU-C/16/2020|2020-02-28	2020-02-28	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_500766|B/Macedonia/713/2020|2020-03-06	EPI_ISL_500766	EPI_ISL_500766|B/Macedonia/713/2020|2020-03-06	2020-03-06	Europe / Macedonia, the former Yogoslav Republic of	Macedonia	V1A.3/133R
EPI_ISL_509217|B/Brisbane/6B/2020|2020-02-26	EPI_ISL_509217	EPI_ISL_509217|B/Brisbane/6B/2020|2020-02-26	2020-02-26	Oceania / Australia / Queensland / Carina Heights	Australia	V1A.3/133R
EPI_ISL_509218|B/Brisbane/4/2020|2020-02-22	EPI_ISL_509218	EPI_ISL_509218|B/Brisbane/4/2020|2020-02-22	2020-02-22	Oceania / Australia / Queensland / Greenslopes	Australia	V1A.3/133R
EPI_ISL_509219|B/Brisbane/2/2020|2020-02-08	EPI_ISL_509219	EPI_ISL_509219|B/Brisbane/2/2020|2020-02-08	2020-02-08	Oceania / Australia / Queensland / Image Flat	Australia	V1A.3/133R
EPI_ISL_509220|B/South_Africa/1921/2020|2020-02-17	EPI_ISL_509220	EPI_ISL_509220|B/South_Africa/1921/2020|2020-02-17	2020-02-17	Africa / South Africa / Province of the Western Cape	South Africa	V1A.3/133R
EPI_ISL_509999|B/Brisbane/5/2020|2020-03-02	EPI_ISL_509999	EPI_ISL_509999|B/Brisbane/5/2020|2020-03-02	2020-03-02	Oceania / Australia / Rochedale	Australia	V1A.3/133R
EPI_ISL_510001|B/South_Africa/3623/2020|2020-03-09	EPI_ISL_510001	EPI_ISL_510001|B/South_Africa/3623/2020|2020-03-09	2020-03-09	Africa / South Africa / Province of the Western Cape	South Africa	V1A.3/133R
EPI_ISL_510002|B/South_Africa/3636/2020|2020-03-09	EPI_ISL_510002	EPI_ISL_510002|B/South_Africa/3636/2020|2020-03-09	2020-03-09	Africa / South Africa / Province of the Western Cape	South Africa	V1A.3/133R
EPI_ISL_510009|B/Philippines/5/2020|2020-01-21	EPI_ISL_510009	EPI_ISL_510009|B/Philippines/5/2020|2020-01-21	2020-01-21	Asia / Philippines / City of Manila / Manila City	Philippines	V1A.3/133R
EPI_ISL_510010|B/Philippines/4/2020|2020-01-20	EPI_ISL_510010	EPI_ISL_510010|B/Philippines/4/2020|2020-01-20	2020-01-20	Asia / Philippines / Province of Benguet / Baguio	Philippines	V1A.3/150K
EPI_ISL_512129|B/Macedonia/421/2020|2020-02-05	EPI_ISL_512129	EPI_ISL_512129|B/Macedonia/421/2020|2020-02-05	2020-02-05	Europe / Macedonia, the former Yogoslav Republic of	Macedonia	V1A.3/133R
EPI_ISL_513929|B/AICHI/58/2020|2020-04-01	EPI_ISL_513929	EPI_ISL_513929|B/AICHI/58/2020|2020-04-01	2020-04-01	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_513930|B/OSAKA/31/2020|2020-04-03	EPI_ISL_513930	EPI_ISL_513930|B/OSAKA/31/2020|2020-04-03	2020-04-03	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_517736|B/Moscow/40/2020|2020-02-27	EPI_ISL_517736	EPI_ISL_517736|B/Moscow/40/2020|2020-02-27	2020-02-27	Europe / Russian Federation	Russia	V1A.3/150K
EPI_ISL_517737|B/Haiti/488/2020|2020-04-01	EPI_ISL_517737	EPI_ISL_517737|B/Haiti/488/2020|2020-04-01	2020-04-01	North America / Haiti	Haiti	V1A.3/133R
EPI_ISL_517738|B/Haiti/432/2020|2020-04-01	EPI_ISL_517738	EPI_ISL_517738|B/Haiti/432/2020|2020-04-01	2020-04-01	North America / Haiti	Haiti	V1A.3/133R
EPI_ISL_517745|B/Brazil/4648/2020|2020-03-10	EPI_ISL_517745	EPI_ISL_517745|B/Brazil/4648/2020|2020-03-10	2020-03-10	South America / Brazil	Brazil	V1A
EPI_ISL_517746|B/Moscow/38/2020|2020-02-28	EPI_ISL_517746	EPI_ISL_517746|B/Moscow/38/2020|2020-02-28	2020-02-28	Europe / Russian Federation	Russia	V1A.3/133R
EPI_ISL_517753|B/Brazil/4567/2020|2020-03-15	EPI_ISL_517753	EPI_ISL_517753|B/Brazil/4567/2020|2020-03-15	2020-03-15	South America / Brazil	Brazil	V1A.3/133R
EPI_ISL_517758|B/Brazil/6517/2020|2020-02-07	EPI_ISL_517758	EPI_ISL_517758|B/Brazil/6517/2020|2020-02-07	2020-02-07	South America / Brazil	Brazil	V1A.3/150K
EPI_ISL_522410|B/Fujian-Xinluo/1487/2020|2020-03-17	EPI_ISL_522410	EPI_ISL_522410|B/Fujian-Xinluo/1487/2020|2020-03-17	2020-03-17	Asia / China / Fujian	China	V1A.3/133R
EPI_ISL_522412|B/Yunnan-Wenshan/1479/2020|2020-06-09	EPI_ISL_522412	EPI_ISL_522412|B/Yunnan-Wenshan/1479/2020|2020-06-09	2020-06-09	Asia / China / Yunnan	China	V1A.3/133R
EPI_ISL_522413|B/Fujian-Xinluo/1719/2020|2020-04-22	EPI_ISL_522413	EPI_ISL_522413|B/Fujian-Xinluo/1719/2020|2020-04-22	2020-04-22	Asia / China / Fujian	China	V1A.3/133R
EPI_ISL_522414|B/Yunnan-Wenshan/1436/2020|2020-05-12	EPI_ISL_522414	EPI_ISL_522414|B/Yunnan-Wenshan/1436/2020|2020-05-12	2020-05-12	Asia / China / Yunnan	China	V1A.3/133R
EPI_ISL_522415|B/Yunnan-Wenshan/1438/2020|2020-05-12	EPI_ISL_522415	EPI_ISL_522415|B/Yunnan-Wenshan/1438/2020|2020-05-12	2020-05-12	Asia / China / Yunnan	China	V1A.3/133R
EPI_ISL_522416|B/Fujian-Xinluo/1675/2020|2020-04-15	EPI_ISL_522416	EPI_ISL_522416|B/Fujian-Xinluo/1675/2020|2020-04-15	2020-04-15	Asia / China / Fujian	China	V1A.3/133R
EPI_ISL_523813|B/AKITA/3/2020|2020-03-11	EPI_ISL_523813	EPI_ISL_523813|B/AKITA/3/2020|2020-03-11	2020-03-11	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_523815|B/KYOTO-C/4/2020|2020-02-26	EPI_ISL_523815	EPI_ISL_523815|B/KYOTO-C/4/2020|2020-02-26	2020-02-26	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_523816|B/OSAKA/30/2020|2020-03-05	EPI_ISL_523816	EPI_ISL_523816|B/OSAKA/30/2020|2020-03-05	2020-03-05	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_525480|B/Myanmar/19M105/2019|2020-07-26	EPI_ISL_525480	EPI_ISL_525480|B/Myanmar/19M105/2019|2020-07-26	2020-07-26	Asia / Myanmar / Yangon Division	Myanmar	V1A.3/133R
EPI_ISL_527288|B/Cote_d_Ivoire/948/2020|2020-05-28	EPI_ISL_527288	EPI_ISL_527288|B/Cote_d_Ivoire/948/2020|2020-05-28	2020-05-28	Africa / Cote d'Ivoire	Cote d_Ivoire	V1A.3/150K
EPI_ISL_527316|B/Norway/2192/2020|2020-03-17	EPI_ISL_527316	EPI_ISL_527316|B/Norway/2192/2020|2020-03-17	2020-03-17	Europe / Norway	Norway	V1A.3/133R
EPI_ISL_527321|B/Norway/2340/2020|2020-03-26	EPI_ISL_527321	EPI_ISL_527321|B/Norway/2340/2020|2020-03-26	2020-03-26	Europe / Norway	Norway	V1A.3/133R
EPI_ISL_528784|B/New_Caledonia/1/2020|2020-02-15	EPI_ISL_528784	EPI_ISL_528784|B/New_Caledonia/1/2020|2020-02-15	2020-02-15	Oceania / New Caledonia / South Province	New Caledonia	V1A.3/133R
EPI_ISL_528786|B/Christchurch/501/2020|2020-03-02	EPI_ISL_528786	EPI_ISL_528786|B/Christchurch/501/2020|2020-03-02	2020-03-02	Oceania / New Zealand / Canterbury / Christchurch	New Zealand	V1A.3/133R
EPI_ISL_528787|B/Cambodia/e0130368/2020|2020-01-20	EPI_ISL_528787	EPI_ISL_528787|B/Cambodia/e0130368/2020|2020-01-20	2020-01-20	Asia / Cambodia / Oddor Mean Chey	Cambodia	V1A.3/133R
EPI_ISL_528915|B/Kenya/111/2020|2020-03-11	EPI_ISL_528915	EPI_ISL_528915|B/Kenya/111/2020|2020-03-11	2020-03-11	Africa / Kenya	Kenya	V1A.3/133R
EPI_ISL_529137|B/Sri_Lanka/32/2020|2020-02-21	EPI_ISL_529137	EPI_ISL_529137|B/Sri_Lanka/32/2020|2020-02-21	2020-02-21	Asia / Sri Lanka / Colombo	Sri Lanka	V1A.3/133R
EPI_ISL_534092|B/Anantnag/AG_486/2020|2020-01-20	EPI_ISL_534092	EPI_ISL_534092|B/Anantnag/AG_486/2020|2020-01-20	2020-01-20	Asia / India	India	V1A.3/133R
EPI_ISL_534097|B/Anantnag/AG_644/2020|2020-02-03	EPI_ISL_534097	EPI_ISL_534097|B/Anantnag/AG_644/2020|2020-02-03	2020-02-03	Asia / India	India	V1A.3/133R
EPI_ISL_534107|B/Baramulla/AG_654/2020|2020-02-04	EPI_ISL_534107	EPI_ISL_534107|B/Baramulla/AG_654/2020|2020-02-04	2020-02-04	Asia / India	India	V1A.3/133R
EPI_ISL_534108|B/Baramulla/UG_69/2020|2020-01-30	EPI_ISL_534108	EPI_ISL_534108|B/Baramulla/UG_69/2020|2020-01-30	2020-01-30	Asia / India	India	V1A.3/133R
EPI_ISL_534109|B/Budgam/AG_122/2019|2019-11-21	EPI_ISL_534109	EPI_ISL_534109|B/Budgam/AG_122/2019|2019-11-21	2019-11-21	Asia / India	India	V1A.3/133R
EPI_ISL_534113|B/Doda/AG_656/2020|2020-02-04	EPI_ISL_534113	EPI_ISL_534113|B/Doda/AG_656/2020|2020-02-04	2020-02-04	Asia / India	India	V1A.3/133R
EPI_ISL_534114|B/Ganderbal/AG_284/2019|2019-12-26	EPI_ISL_534114	EPI_ISL_534114|B/Ganderbal/AG_284/2019|2019-12-26	2019-12-26	Asia / India	India	V1A.3/133R
EPI_ISL_534117|B/Ganderbal/AG_449/2020|2020-01-16	EPI_ISL_534117	EPI_ISL_534117|B/Ganderbal/AG_449/2020|2020-01-16	2020-01-16	Asia / India	India	V1A.3/133R
EPI_ISL_534123|B/Ganderbal/AG_76/2019|2019-11-11	EPI_ISL_534123	EPI_ISL_534123|B/Ganderbal/AG_76/2019|2019-11-11	2019-11-11	Asia / India	India	V1A.3/133R
EPI_ISL_534129|B/Kupwara/UG_28/2019|2019-12-02	EPI_ISL_534129	EPI_ISL_534129|B/Kupwara/UG_28/2019|2019-12-02	2019-12-02	Asia / India	India	V1A.3/133R
EPI_ISL_534130|B/Kupwara/UG_53/2020|2020-01-14	EPI_ISL_534130	EPI_ISL_534130|B/Kupwara/UG_53/2020|2020-01-14	2020-01-14	Asia / India	India	V1A.3/133R
EPI_ISL_534139|B/Lyon/CHU_0235543/2020|2020-02-06	EPI_ISL_534139	EPI_ISL_534139|B/Lyon/CHU_0235543/2020|2020-02-06	2020-02-06	Europe / France	France	V1A.3/133R
EPI_ISL_534158|B/Pulwama/AG_178/2019|2019-12-05	EPI_ISL_534158	EPI_ISL_534158|B/Pulwama/AG_178/2019|2019-12-05	2019-12-05	Asia / India	India	V1A.3/133R
EPI_ISL_534162|B/Pulwama/UG_73/2020|2020-02-03	EPI_ISL_534162	EPI_ISL_534162|B/Pulwama/UG_73/2020|2020-02-03	2020-02-03	Asia / India	India	V1A.3/133R
EPI_ISL_535494|B/IWATE/4/2020|2020-04-20	EPI_ISL_535494	EPI_ISL_535494|B/IWATE/4/2020|2020-04-20	2020-04-20	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_560971|B/Sri_Lanka/24/2020|2020-02-12	EPI_ISL_560971	EPI_ISL_560971|B/Sri_Lanka/24/2020|2020-02-12	2020-02-12	Asia / Sri Lanka / Northern Province	Sri Lanka	V1A.3/133R
EPI_ISL_575336|B/India/4060/2020|2020-01-24	EPI_ISL_575336	EPI_ISL_575336|B/India/4060/2020|2020-01-24	2020-01-24	Asia / India	India	V1A.3/150K
EPI_ISL_582544|B/North_Lebanon/NM_414_N/2020|2020-01-30	EPI_ISL_582544	EPI_ISL_582544|B/North_Lebanon/NM_414_N/2020|2020-01-30	2020-01-30	Asia / Lebanon / North_Lebanon	Lebanon	V1A.3/133R
EPI_ISL_582547|B/North_Lebanon/NM_429_N/2020|2020-01-02	EPI_ISL_582547	EPI_ISL_582547|B/North_Lebanon/NM_429_N/2020|2020-01-02	2020-01-02	Asia / Lebanon / North_Lebanon	Lebanon	V1A.3/133R
EPI_ISL_582548|B/North_Lebanon/NM_438_N/2020|2020-02-03	EPI_ISL_582548	EPI_ISL_582548|B/North_Lebanon/NM_438_N/2020|2020-02-03	2020-02-03	Asia / Lebanon / North_Lebanon	Lebanon	V1A.3/133R
EPI_ISL_582557|B/Rennes/2587/2020|2020	EPI_ISL_582557	EPI_ISL_582557|B/Rennes/2587/2020|2020	2020	Europe / France	France	V1A.3/133R
EPI_ISL_582558|B/Rennes/2588/2020|2020	EPI_ISL_582558	EPI_ISL_582558|B/Rennes/2588/2020|2020	2020	Europe / France	France	V1A.3/133R
EPI_ISL_584084|B/Sergipe/13447/2020|2020-04-13	EPI_ISL_584084	EPI_ISL_584084|B/Sergipe/13447/2020|2020-04-13	2020-04-13	South America / Brazil	Brazil	V1A.3/133R
EPI_ISL_584092|B/Bangladesh/522/2020|2020-01-09	EPI_ISL_584092	EPI_ISL_584092|B/Bangladesh/522/2020|2020-01-09	2020-01-09	Asia / Bangladesh	Bangladesh	V1A.3/150K
EPI_ISL_584100|B/Guatemala/22/2020|2020-03-11	EPI_ISL_584100	EPI_ISL_584100|B/Guatemala/22/2020|2020-03-11	2020-03-11	North America / Guatemala	Guatemala	V1A.3/133R
EPI_ISL_584101|B/Guatemala/16/2020|2020-03-10	EPI_ISL_584101	EPI_ISL_584101|B/Guatemala/16/2020|2020-03-10	2020-03-10	North America / Guatemala	Guatemala	V1A.3/133R
EPI_ISL_584104|B/Sergipe/13453/2020|2020-04-18	EPI_ISL_584104	EPI_ISL_584104|B/Sergipe/13453/2020|2020-04-18	2020-04-18	South America / Brazil	Brazil	V1A.3/133R
EPI_ISL_584105|B/Guatemala/1005/2020|2020-04-02	EPI_ISL_584105	EPI_ISL_584105|B/Guatemala/1005/2020|2020-04-02	2020-04-02	North America / Guatemala	Guatemala	V1A.3/133R
EPI_ISL_584106|B/Sergipe/13456/2020|2020-04-21	EPI_ISL_584106	EPI_ISL_584106|B/Sergipe/13456/2020|2020-04-21	2020-04-21	South America / Brazil	Brazil	V1A.3/133R
EPI_ISL_584107|B/Sergipe/13457/2020|2020-04-22	EPI_ISL_584107	EPI_ISL_584107|B/Sergipe/13457/2020|2020-04-22	2020-04-22	South America / Brazil	Brazil	V1A.3/133R
EPI_ISL_584109|B/Guatemala/817/2020|2020	EPI_ISL_584109	EPI_ISL_584109|B/Guatemala/817/2020|2020	2020	North America / Guatemala	Guatemala	V1A.3/133R
EPI_ISL_584110|B/Guatemala/710/2020|2020-03-26	EPI_ISL_584110	EPI_ISL_584110|B/Guatemala/710/2020|2020-03-26	2020-03-26	North America / Guatemala	Guatemala	V1A.3/133R
EPI_ISL_593777|B/SAITAMA/36/2020|2020-03-10	EPI_ISL_593777	EPI_ISL_593777|B/SAITAMA/36/2020|2020-03-10	2020-03-10	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_593783|B/Nepal/20FL0516/2020|2020-02-25	EPI_ISL_593783	EPI_ISL_593783|B/Nepal/20FL0516/2020|2020-02-25	2020-02-25	Asia / Nepal	Nepal	V1A.3/150K
EPI_ISL_593784|B/Nepal/20FL0829/2020|2020-03-13	EPI_ISL_593784	EPI_ISL_593784|B/Nepal/20FL0829/2020|2020-03-13	2020-03-13	Asia / Nepal	Nepal	V1A.3/150K
EPI_ISL_594236|B/Nigeria/4387/2019|2019-12-24	EPI_ISL_594236	EPI_ISL_594236|B/Nigeria/4387/2019|2019-12-24	2019-12-24	Africa / Nigeria	Nigeria	V1A.3/133R
EPI_ISL_594238|B/Nigeria/4372/2019|2019-12-17	EPI_ISL_594238	EPI_ISL_594238|B/Nigeria/4372/2019|2019-12-17	2019-12-17	Africa / Nigeria	Nigeria	V1A.3/133R
EPI_ISL_594241|B/Nigeria/4626/2020|2020-02-25	EPI_ISL_594241	EPI_ISL_594241|B/Nigeria/4626/2020|2020-02-25	2020-02-25	Africa / Nigeria	Nigeria	V1A.3/133R
EPI_ISL_603129|B/KYOTO-C/10/2020|2020-03-13	EPI_ISL_603129	EPI_ISL_603129|B/KYOTO-C/10/2020|2020-03-13	2020-03-13	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_603130|B/AICHI/32/2020|2020-01-22	EPI_ISL_603130	EPI_ISL_603130|B/AICHI/32/2020|2020-01-22	2020-01-22	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_603131|B/AICHI/59/2020|2020-04-06	EPI_ISL_603131	EPI_ISL_603131|B/AICHI/59/2020|2020-04-06	2020-04-06	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_609944|B/Cote_d_Ivoire/1063/2020|2020-06-14	EPI_ISL_609944	EPI_ISL_609944|B/Cote_d_Ivoire/1063/2020|2020-06-14	2020-06-14	Africa / Cote d'Ivoire	Cote d_Ivoire	V1A.3/150K
EPI_ISL_609960|B/Mozambique/613/2020|2020-04-08	EPI_ISL_609960	EPI_ISL_609960|B/Mozambique/613/2020|2020-04-08	2020-04-08	Africa / Mozambique	Mozambique	V1A.3/133R
EPI_ISL_639719|B/Bhutan/1177/2020|2020-02-18	EPI_ISL_639719	EPI_ISL_639719|B/Bhutan/1177/2020|2020-02-18	2020-02-18	Asia / Bhutan	Bhutan	V1A.3/150K
EPI_ISL_639722|B/Bhutan/1132/2020|2020-03-11	EPI_ISL_639722	EPI_ISL_639722|B/Bhutan/1132/2020|2020-03-11	2020-03-11	Asia / Bhutan	Bhutan	V1A.3/150K
EPI_ISL_639723|B/Bhutan/1616/2020|2020-03-27	EPI_ISL_639723	EPI_ISL_639723|B/Bhutan/1616/2020|2020-03-27	2020-03-27	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_639724|B/Bhutan/862/2020|2020-02-14	EPI_ISL_639724	EPI_ISL_639724|B/Bhutan/862/2020|2020-02-14	2020-02-14	Asia / Bhutan	Bhutan	V1A.3/150K
EPI_ISL_639725|B/Bhutan/296/2020|2020-03-10	EPI_ISL_639725	EPI_ISL_639725|B/Bhutan/296/2020|2020-03-10	2020-03-10	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_639726|B/Bhutan/100/2020|2020-01-16	EPI_ISL_639726	EPI_ISL_639726|B/Bhutan/100/2020|2020-01-16	2020-01-16	Asia / Bhutan	Bhutan	V1A.3/133R
EPI_ISL_644660|B/Sri_Lanka/28/2020|2020-02-04	EPI_ISL_644660	EPI_ISL_644660|B/Sri_Lanka/28/2020|2020-02-04	2020-02-04	Asia / Sri Lanka / Batticaloa	Sri Lanka	V1A.3/133R
EPI_ISL_644663|B/Sri_Lanka/25/2020|2020-02-12	EPI_ISL_644663	EPI_ISL_644663|B/Sri_Lanka/25/2020|2020-02-12	2020-02-12	Asia / Sri Lanka / Mannar	Sri Lanka	V1A.3/133R
EPI_ISL_654692|B/Bolivia/417/2020|2020-03-05	EPI_ISL_654692	EPI_ISL_654692|B/Bolivia/417/2020|2020-03-05	2020-03-05	South America / Bolivia, Plurinationial State of	Bolivia	V1A
EPI_ISL_672611|B/SAPPORO/11/2019|2019-12-24	EPI_ISL_672611	EPI_ISL_672611|B/SAPPORO/11/2019|2019-12-24	2019-12-24	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_672612|B/NAGANO-C/30/2020|2020-03-05	EPI_ISL_672612	EPI_ISL_672612|B/NAGANO-C/30/2020|2020-03-05	2020-03-05	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_672613|B/IWATE/1/2020|2020-02-11	EPI_ISL_672613	EPI_ISL_672613|B/IWATE/1/2020|2020-02-11	2020-02-11	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_672614|B/GUNMA/33/2020|2020-01-28	EPI_ISL_672614	EPI_ISL_672614|B/GUNMA/33/2020|2020-01-28	2020-01-28	Asia / Japan	Japan	V1A.3/133R
EPI_ISL_684065|B/Beirut/AUB_1140_N/2020|2020-01-02	EPI_ISL_684065	EPI_ISL_684065|B/Beirut/AUB_1140_N/2020|2020-01-02	2020-01-02	Asia / Lebanon / Beirut	Lebanon	V1A.3/133R
EPI_ISL_684101|B/Lyon/1995/2020|2020-03-20	EPI_ISL_684101	EPI_ISL_684101|B/Lyon/1995/2020|2020-03-20	2020-03-20	Europe / France	France	V1A.3/150K
EPI_ISL_684103|B/Lyon/CHU_0017179/2020|2020-01-04	EPI_ISL_684103	EPI_ISL_684103|B/Lyon/CHU_0017179/2020|2020-01-04	2020-01-04	Europe / France	France	V1A
EPI_ISL_707785|B/Marseille/2777/2020_oct|2020-10-15	EPI_ISL_707785	EPI_ISL_707785|B/Marseille/2777/2020_oct|2020-10-15	2020-10-15	Europe / France	France	V1A.3/150K
