Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_491803|A/Bangladesh/18-1005/2019|2019-10-06	EPI_ISL_491803	EPI_ISL_491803|A/Bangladesh/18-1005/2019|2019-10-06	2019-10-06	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_491808|A/Mali/167/2019|2019-10-30	EPI_ISL_491808	EPI_ISL_491808|A/Mali/167/2019|2019-10-30	2019-10-30	Africa / Mali	Mali	A1b/135K
EPI_ISL_491810|A/Mali/166/2019|2019-10-29	EPI_ISL_491810	EPI_ISL_491810|A/Mali/166/2019|2019-10-29	2019-10-29	Africa / Mali	Mali	A1b/186D
EPI_ISL_491811|A/Mali/164/2019|2019-10-28	EPI_ISL_491811	EPI_ISL_491811|A/Mali/164/2019|2019-10-28	2019-10-28	Africa / Mali	Mali	A1b/186D
EPI_ISL_491831|A/Togo/1255/2019|2019-09-28	EPI_ISL_491831	EPI_ISL_491831|A/Togo/1255/2019|2019-09-28	2019-09-28	Africa / Togo	Togo	A1b/135K
EPI_ISL_493142|A/Brisbane/14/2020|2020-03-02	EPI_ISL_493142	EPI_ISL_493142|A/Brisbane/14/2020|2020-03-02	2020-03-02	Oceania / Australia / Queensland / Drewale	Australia	3c3.A
EPI_ISL_493143|A/Townsville/4/2020|2020-01-15	EPI_ISL_493143	EPI_ISL_493143|A/Townsville/4/2020|2020-01-15	2020-01-15	Oceania / Australia / Queensland / Hermit Park	Australia	A1b/197R
EPI_ISL_493144|A/Victoria/134/2020|2020-02-15	EPI_ISL_493144	EPI_ISL_493144|A/Victoria/134/2020|2020-02-15	2020-02-15	Oceania / Australia / Victoria / Dooboobetic	Australia	3c3.A
EPI_ISL_493147|A/Indonesia/NIHRDSB195084/2019|2019-11-26	EPI_ISL_493147	EPI_ISL_493147|A/Indonesia/NIHRDSB195084/2019|2019-11-26	2019-11-26	Asia / Indonesia	Indonesia	A3
EPI_ISL_493148|A/Malaysia/RP0961/2020|2020	EPI_ISL_493148	EPI_ISL_493148|A/Malaysia/RP0961/2020|2020	2020	Asia / Malaysia	Malaysia	A1b/186D
EPI_ISL_497911|A/Novosibirsk/RII-27192S/2020|2020-02-20	EPI_ISL_497911	EPI_ISL_497911|A/Novosibirsk/RII-27192S/2020|2020-02-20	2020-02-20	Europe / Russian Federation / Novosibirsk Oblast / Novosibirsk	Russian Federation	A1b/186D
EPI_ISL_498216|A/GUNMA/39/2020|2020-02-10	EPI_ISL_498216	EPI_ISL_498216|A/GUNMA/39/2020|2020-02-10	2020-02-10	Asia / Japan	Japan	A1b/137F
EPI_ISL_498217|A/GUNMA/50/2020|2020-02-26	EPI_ISL_498217	EPI_ISL_498217|A/GUNMA/50/2020|2020-02-26	2020-02-26	Asia / Japan	Japan	A1b/137F
EPI_ISL_498218|A/OSAKA-C/2002/2020|2020-02-01	EPI_ISL_498218	EPI_ISL_498218|A/OSAKA-C/2002/2020|2020-02-01	2020-02-01	Asia / Japan	Japan	A1b/137F
EPI_ISL_498357|A/Lyon/1826/2020|2020-03-16	EPI_ISL_498357	EPI_ISL_498357|A/Lyon/1826/2020|2020-03-16	2020-03-16	Europe / France	France	A1b/186D
EPI_ISL_499050|A/Santiago/4891/2020|2020-01-12	EPI_ISL_499050	EPI_ISL_499050|A/Santiago/4891/2020|2020-01-12	2020-01-12	South America / Chile	Chile	A1b/197R
EPI_ISL_499051|A/Punta_Arenas/13357/2020|2020-02-09	EPI_ISL_499051	EPI_ISL_499051|A/Punta_Arenas/13357/2020|2020-02-09	2020-02-09	South America / Chile	Chile	A1b/197R
EPI_ISL_499052|A/Santiago/26038/2020|2020-03-17	EPI_ISL_499052	EPI_ISL_499052|A/Santiago/26038/2020|2020-03-17	2020-03-17	South America / Chile	Chile	A1b/186D
EPI_ISL_500726|A/Cyprus/F1305/2020|2020-03-03	EPI_ISL_500726	EPI_ISL_500726|A/Cyprus/F1305/2020|2020-03-03	2020-03-03	Europe / Cyprus	Cyprus	3c3.A
EPI_ISL_500746|A/Norway/2320/2020|2020-03-24	EPI_ISL_500746	EPI_ISL_500746|A/Norway/2320/2020|2020-03-24	2020-03-24	Europe / Norway	Norway	A1b/94N
EPI_ISL_510020|A/Brisbane/15/2020|2020-03-02	EPI_ISL_510020	EPI_ISL_510020|A/Brisbane/15/2020|2020-03-02	2020-03-02	Oceania / Australia / Queensland / Mount Morgan	Australia	3c3.A
EPI_ISL_510021|A/South_Africa/9173/2019|2019-07-23	EPI_ISL_510021	EPI_ISL_510021|A/South_Africa/9173/2019|2019-07-23	2019-07-23	Africa / South Africa / KwaZulu Natal	South KwaZulu Natal	A1b/197R
EPI_ISL_514677|A/Cambodia/FSS42911/2020|2020-03-12	EPI_ISL_514677	EPI_ISL_514677|A/Cambodia/FSS42911/2020|2020-03-12	2020-03-12	Asia / Cambodia / Kratie	Cambodia	A1b/137F
EPI_ISL_514680|A/Cambodia/FSS42364/2020|2020-01-22	EPI_ISL_514680	EPI_ISL_514680|A/Cambodia/FSS42364/2020|2020-01-22	2020-01-22	Asia / Cambodia / Khett Kandal	Cambodia	A1b/137F
EPI_ISL_514682|A/Cambodia/e0304373/2020|2020-02-04	EPI_ISL_514682	EPI_ISL_514682|A/Cambodia/e0304373/2020|2020-02-04	2020-02-04	Asia / Cambodia / Khett Svay Rieng	Cambodia	A1b/137F
EPI_ISL_514689|A/Cambodia/e0512384/2020|2020-04-02	EPI_ISL_514689	EPI_ISL_514689|A/Cambodia/e0512384/2020|2020-04-02	2020-04-02	Asia / Cambodia / Mundulkiri	Cambodia	A1b/131K
EPI_ISL_514701|A/Cambodia/e0226360/2020|2020-02-12	EPI_ISL_514701	EPI_ISL_514701|A/Cambodia/e0226360/2020|2020-02-12	2020-02-12	Asia / Cambodia / Oddor Mean Chey	Cambodia	A1b/137F
EPI_ISL_514702|A/Cambodia/e0403386/2020|2020-03-18	EPI_ISL_514702	EPI_ISL_514702|A/Cambodia/e0403386/2020|2020-03-18	2020-03-18	Asia / Cambodia / Phnom Penh	Cambodia	A1b/186D
EPI_ISL_514703|A/Cambodia/e0403388/2020|2020-03-16	EPI_ISL_514703	EPI_ISL_514703|A/Cambodia/e0403388/2020|2020-03-16	2020-03-16	Asia / Cambodia / Mundulkiri	Cambodia	A1b/94N
EPI_ISL_514704|A/Cambodia/e0206371/2020|2020-01-06	EPI_ISL_514704	EPI_ISL_514704|A/Cambodia/e0206371/2020|2020-01-06	2020-01-06	Asia / Cambodia / Khett Kampong Cham	Cambodia	A1b/137F
EPI_ISL_514709|A/Brunei/48/2020|2020-02-11	EPI_ISL_514709	EPI_ISL_514709|A/Brunei/48/2020|2020-02-11	2020-02-11	Asia / Brunei	Brunei	3c3.A
EPI_ISL_514712|A/Cambodia/e0327360/2020|2020-03-04	EPI_ISL_514712	EPI_ISL_514712|A/Cambodia/e0327360/2020|2020-03-04	2020-03-04	Asia / Cambodia / Palin	Cambodia	A1b/137F
EPI_ISL_514718|A/Malaysia/RP0701/2019|2019-12-05	EPI_ISL_514718	EPI_ISL_514718|A/Malaysia/RP0701/2019|2019-12-05	2019-12-05	Asia / Malaysia	Malaysia	A1b/137F
EPI_ISL_514719|A/Brisbane/17/2020|2020-03-20	EPI_ISL_514719	EPI_ISL_514719|A/Brisbane/17/2020|2020-03-20	2020-03-20	Oceania / Australia / Queensland / Proserpine	Australia	A1b/137F
EPI_ISL_516098|A/Rio_de_Janeiro/416/2020|2020-03-05	EPI_ISL_516098	EPI_ISL_516098|A/Rio_de_Janeiro/416/2020|2020-03-05	2020-03-05	South America / Brazil / Estado do Rio de Janeiro / Rio de Janeiro	Brazil	A1b/131K
EPI_ISL_516110|A/Santa_Catarina/965/2019|2019-09-22	EPI_ISL_516110	EPI_ISL_516110|A/Santa_Catarina/965/2019|2019-09-22	2019-09-22	South America / Brazil / Estado de Santa Catarina / Treze de Maio	Brazil	A1b/131K
EPI_ISL_516113|A/Santa_Catarina/1020/2019|2019-10-02	EPI_ISL_516113	EPI_ISL_516113|A/Santa_Catarina/1020/2019|2019-10-02	2019-10-02	South America / Brazil / Estado de Santa Catarina / SANGAO	Brazil	A1b/131K
EPI_ISL_516134|A/Rio_Grande_do_Sul/1067/2019|2019-09-07	EPI_ISL_516134	EPI_ISL_516134|A/Rio_Grande_do_Sul/1067/2019|2019-09-07	2019-09-07	South America / Brazil / Estado do Rio Grande do Sul / PASSO FUNDO	Brazil	A1b/197R
EPI_ISL_516135|A/Rio_Grande_do_Sul/26/2020|2020-01-27	EPI_ISL_516135	EPI_ISL_516135|A/Rio_Grande_do_Sul/26/2020|2020-01-27	2020-01-27	South America / Brazil / Estado do Rio Grande do Sul / DOIS IRMAOS	Brazil	A1b/94N
EPI_ISL_516138|A/Rio_Grande_do_Sul/122/2020|2020-02-26	EPI_ISL_516138	EPI_ISL_516138|A/Rio_Grande_do_Sul/122/2020|2020-02-26	2020-02-26	South America / Brazil / Estado do Rio Grande do Sul / PASSO FUNDO	Brazil	A1b/137F
EPI_ISL_516140|A/Rio_Grande_do_Sul/212/2020|2020-02-27	EPI_ISL_516140	EPI_ISL_516140|A/Rio_Grande_do_Sul/212/2020|2020-02-27	2020-02-27	South America / Brazil / Estado do Rio Grande do Sul / FARROUPILHA	Brazil	3c3.A
EPI_ISL_516141|A/Parana/988/2019|2019-09-15	EPI_ISL_516141	EPI_ISL_516141|A/Parana/988/2019|2019-09-15	2019-09-15	South America / Brazil / Estado do Parana / LONDRINA	Brazil	A1b/197R
EPI_ISL_516144|A/Parana/41/2020|2020-01-30	EPI_ISL_516144	EPI_ISL_516144|A/Parana/41/2020|2020-01-30	2020-01-30	South America / Brazil / Estado do Parana / Curitiba	Brazil	A1b/135K
EPI_ISL_516148|A/Parana/51/2020|2020-01-20	EPI_ISL_516148	EPI_ISL_516148|A/Parana/51/2020|2020-01-20	2020-01-20	South America / Brazil / Estado do Parana / FOZ DO IGUACU	Brazil	A1b/197R
EPI_ISL_516150|A/Parana/1990/2020|2020-03-03	EPI_ISL_516150	EPI_ISL_516150|A/Parana/1990/2020|2020-03-03	2020-03-03	South America / Brazil / Estado do Parana / Curitiba	Brazil	A1b/197R
EPI_ISL_516154|A/Parana/1994/2020|2020-03-12	EPI_ISL_516154	EPI_ISL_516154|A/Parana/1994/2020|2020-03-12	2020-03-12	South America / Brazil / Estado do Parana / PONTA GROSSA	Brazil	A1b/197R
EPI_ISL_516175|A/Espirito_Santo/191/2020|2020-02-25	EPI_ISL_516175	EPI_ISL_516175|A/Espirito_Santo/191/2020|2020-02-25	2020-02-25	South America / Brazil / Estado de Espirito Santo / Serra	Brazil	A1b/186D
EPI_ISL_516797|A/Romania/259804/2020|2020-03-08	EPI_ISL_516797	EPI_ISL_516797|A/Romania/259804/2020|2020-03-08	2020-03-08	Europe / Romania / Judetul Iasi	Romania	3c3.A
EPI_ISL_522425|A/Fujian-Xinluo/1684/2020|2020-04-15	EPI_ISL_522425	EPI_ISL_522425|A/Fujian-Xinluo/1684/2020|2020-04-15	2020-04-15	Asia / China / Fujian	China	A1b/94N
EPI_ISL_522426|A/Neimenggu-Keerqin/1194/2020|2020-02-03	EPI_ISL_522426	EPI_ISL_522426|A/Neimenggu-Keerqin/1194/2020|2020-02-03	2020-02-03	Asia / China / Neimenggu	China	A3
EPI_ISL_522427|A/Yunnan-Wenshan/1424/2020|2020-05-12	EPI_ISL_522427	EPI_ISL_522427|A/Yunnan-Wenshan/1424/2020|2020-05-12	2020-05-12	Asia / China / Yunnan	China	A1b/137F
EPI_ISL_522428|A/Yunnan-Wenshan/1483/2020|2020-06-09	EPI_ISL_522428	EPI_ISL_522428|A/Yunnan-Wenshan/1483/2020|2020-06-09	2020-06-09	Asia / China / Yunnan	China	A1b/137F
EPI_ISL_525757|A/Myanmar/19M225/2019|2019-10-18	EPI_ISL_525757	EPI_ISL_525757|A/Myanmar/19M225/2019|2019-10-18	2019-10-18	Asia / Myanmar / Yangon Division	Myanmar	A1b/137F
EPI_ISL_525762|A/Myanmar/19M34/2019|2019-06-24	EPI_ISL_525762	EPI_ISL_525762|A/Myanmar/19M34/2019|2019-06-24	2019-06-24	Asia / Myanmar / Yangon Division	Myanmar	A1b/137F
EPI_ISL_528754|A/Christchurch/502/2020|2020-04-02	EPI_ISL_528754	EPI_ISL_528754|A/Christchurch/502/2020|2020-04-02	2020-04-02	Oceania / New Zealand / Hawkes Bay / Hastings	New Zealand	A1b/94N
EPI_ISL_528755|A/Malaysia/12156400/2020|2020-01-08	EPI_ISL_528755	EPI_ISL_528755|A/Malaysia/12156400/2020|2020-01-08	2020-01-08	Asia / Malaysia / Federal Territory of Kuala Lumpur / Fedaral Territory of Kuala Lumpur	Malaysia	A1b/137F
EPI_ISL_528757|A/Christchurch/513/2020|2020-03-02	EPI_ISL_528757	EPI_ISL_528757|A/Christchurch/513/2020|2020-03-02	2020-03-02	Oceania / New Zealand / Canterbury / Ashburton	New Zealand	3c3.A
EPI_ISL_528758|A/Darwin/121/2020|2020-03-16	EPI_ISL_528758	EPI_ISL_528758|A/Darwin/121/2020|2020-03-16	2020-03-16	Oceania / Australia / Northern Territory / Gove Peninisula	Australia	A1b/94N
EPI_ISL_528870|A/Togo/129/2020|2020-01-10	EPI_ISL_528870	EPI_ISL_528870|A/Togo/129/2020|2020-01-10	2020-01-10	Africa / Togo	Togo	A1b/186D
EPI_ISL_528874|A/Honduras/6580/2020|2020-03-10	EPI_ISL_528874	EPI_ISL_528874|A/Honduras/6580/2020|2020-03-10	2020-03-10	North America / Honduras	Honduras	A1b/137F
EPI_ISL_528883|A/Togo/127/2020|2020-01-08	EPI_ISL_528883	EPI_ISL_528883|A/Togo/127/2020|2020-01-08	2020-01-08	Africa / Togo	Togo	A1b/186D
EPI_ISL_528892|A/Togo/438/2020|2020-02-25	EPI_ISL_528892	EPI_ISL_528892|A/Togo/438/2020|2020-02-25	2020-02-25	Africa / Togo	Togo	A1b/186D
EPI_ISL_529039|A/Beirut/421/2020|2020-03-05	EPI_ISL_529039	EPI_ISL_529039|A/Beirut/421/2020|2020-03-05	2020-03-05	Asia / Lebanon	Lebanon	A1b/137F
EPI_ISL_529129|A/Brisbane/16/2020|2020-02-24	EPI_ISL_529129	EPI_ISL_529129|A/Brisbane/16/2020|2020-02-24	2020-02-24	Oceania / Australia / Queensland / Wynnum	Australia	3c3.A
EPI_ISL_534009|A/Baramulla/UG_76/2020|2020-02-05	EPI_ISL_534009	EPI_ISL_534009|A/Baramulla/UG_76/2020|2020-02-05	2020-02-05	Asia / India	India	A1b/94N
EPI_ISL_534308|A/Cambodia/20080709/2020|2020-08-18	EPI_ISL_534308	EPI_ISL_534308|A/Cambodia/20080709/2020|2020-08-18	2020-08-18	Asia / Cambodia / Takeo	Cambodia	A1b/94N
EPI_ISL_534310|A/Cambodia/20080717/2020|2020-08-18	EPI_ISL_534310	EPI_ISL_534310|A/Cambodia/20080717/2020|2020-08-18	2020-08-18	Asia / Cambodia / Takeo	Cambodia	A1b/94N
EPI_ISL_534354|A/Togo/530/2020|2020-03-15	EPI_ISL_534354	EPI_ISL_534354|A/Togo/530/2020|2020-03-15	2020-03-15	Africa / Togo	Togo	A1b/186D
EPI_ISL_534355|A/Togo/538/2020|2020-03-21	EPI_ISL_534355	EPI_ISL_534355|A/Togo/538/2020|2020-03-21	2020-03-21	Africa / Togo	Togo	A1b/186D
EPI_ISL_534358|A/Togo/526/2020|2020-03-08	EPI_ISL_534358	EPI_ISL_534358|A/Togo/526/2020|2020-03-08	2020-03-08	Africa / Togo	Togo	A1b/186D
EPI_ISL_535490|A/HIROSHIMA-C/68/2019|2019-10-27	EPI_ISL_535490	EPI_ISL_535490|A/HIROSHIMA-C/68/2019|2019-10-27	2019-10-27	Asia / Japan	Japan	A1b/137F
EPI_ISL_536566|A/Cambodia/e0911253/2020|2020-09-11	EPI_ISL_536566	EPI_ISL_536566|A/Cambodia/e0911253/2020|2020-09-11	2020-09-11	Asia / Cambodia / Siem Reap	Cambodia	A1b/94N
EPI_ISL_536567|A/Cambodia/e0908364/2020|2020-07-01	EPI_ISL_536567	EPI_ISL_536567|A/Cambodia/e0908364/2020|2020-07-01	2020-07-01	Asia / Cambodia / Phnom Penh	Cambodia	A1b/94N
EPI_ISL_536568|A/Cambodia/e0908371/2020|2020-07-17	EPI_ISL_536568	EPI_ISL_536568|A/Cambodia/e0908371/2020|2020-07-17	2020-07-17	Asia / Cambodia / Khett Svay Rieng	Cambodia	A1b/94N
EPI_ISL_536569|A/Cambodia/e0908377/2020|2020-07-29	EPI_ISL_536569	EPI_ISL_536569|A/Cambodia/e0908377/2020|2020-07-29	2020-07-29	Asia / Cambodia / Phnom Penh	Cambodia	A1b/94N
EPI_ISL_536570|A/Cambodia/70632/2020|2020-09-12	EPI_ISL_536570	EPI_ISL_536570|A/Cambodia/70632/2020|2020-09-12	2020-09-12	Asia / Cambodia / Koh Kong	Cambodia	A1b/94N
EPI_ISL_572186|A/KYOTO-C/9/2019|2019-09-30	EPI_ISL_572186	EPI_ISL_572186|A/KYOTO-C/9/2019|2019-09-30	2019-09-30	Asia / Japan	Japan	3c3.A
EPI_ISL_577608|A/GUNMA/51/2020|2020-03-07	EPI_ISL_577608	EPI_ISL_577608|A/GUNMA/51/2020|2020-03-07	2020-03-07	Asia / Japan	Japan	A1b/137F
EPI_ISL_577614|A/SAITAMA/89/2020|2020-02-16	EPI_ISL_577614	EPI_ISL_577614|A/SAITAMA/89/2020|2020-02-16	2020-02-16	Asia / Japan	Japan	A1b/137F
EPI_ISL_577615|A/SAITAMA/92/2020|2020-03-04	EPI_ISL_577615	EPI_ISL_577615|A/SAITAMA/92/2020|2020-03-04	2020-03-04	Asia / Japan	Japan	A1b/94N
EPI_ISL_577616|A/SAITAMA/95/2020|2020-03-20	EPI_ISL_577616	EPI_ISL_577616|A/SAITAMA/95/2020|2020-03-20	2020-03-20	Asia / Japan	Japan	A1b/137F
EPI_ISL_577618|A/Nepal/20FL0243/2020|2020-02-05	EPI_ISL_577618	EPI_ISL_577618|A/Nepal/20FL0243/2020|2020-02-05	2020-02-05	Asia / Nepal	Nepal	3c3.A
EPI_ISL_577619|A/Nepal/20FL0682/2020|2020-03-06	EPI_ISL_577619	EPI_ISL_577619|A/Nepal/20FL0682/2020|2020-03-06	2020-03-06	Asia / Nepal	Nepal	3c3.A
EPI_ISL_577620|A/Nepal/20FL0776/2020|2020-03-11	EPI_ISL_577620	EPI_ISL_577620|A/Nepal/20FL0776/2020|2020-03-11	2020-03-11	Asia / Nepal	Nepal	3c3.A
EPI_ISL_577621|A/Nepal/20FL0852/2020|2020-03-15	EPI_ISL_577621	EPI_ISL_577621|A/Nepal/20FL0852/2020|2020-03-15	2020-03-15	Asia / Nepal	Nepal	3c3.A
EPI_ISL_577622|A/Nepal/20FL1005/2020|2020-03-20	EPI_ISL_577622	EPI_ISL_577622|A/Nepal/20FL1005/2020|2020-03-20	2020-03-20	Asia / Nepal	Nepal	A1b/137F
EPI_ISL_583999|A/Minas_Gerais/202012661/2019|2019-07-16	EPI_ISL_583999	EPI_ISL_583999|A/Minas_Gerais/202012661/2019|2019-07-16	2019-07-16	South America / Brazil	Brazil	A1b/131K
EPI_ISL_584000|A/Minas_Gerais/202012672/2019|2019-08-07	EPI_ISL_584000	EPI_ISL_584000|A/Minas_Gerais/202012672/2019|2019-08-07	2019-08-07	South America / Brazil	Brazil	A1b/197R
EPI_ISL_584002|A/Bangladesh/3003/2020|2020-01-03	EPI_ISL_584002	EPI_ISL_584002|A/Bangladesh/3003/2020|2020-01-03	2020-01-03	Asia / Bangladesh	Bangladesh	A1b/137F
EPI_ISL_584003|A/Bangladesh/10006/2020|2020-08-26	EPI_ISL_584003	EPI_ISL_584003|A/Bangladesh/10006/2020|2020-08-26	2020-08-26	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_584004|A/Bangladesh/8001/2020|2020-08-09	EPI_ISL_584004	EPI_ISL_584004|A/Bangladesh/8001/2020|2020-08-09	2020-08-09	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_584005|A/Bangladesh/10009/2020|2020-08-16	EPI_ISL_584005	EPI_ISL_584005|A/Bangladesh/10009/2020|2020-08-16	2020-08-16	Asia / Bangladesh	Bangladesh	A1b/94N
EPI_ISL_584006|A/Minas_Gerais/12710/2020|2020-02-20	EPI_ISL_584006	EPI_ISL_584006|A/Minas_Gerais/12710/2020|2020-02-20	2020-02-20	South America / Brazil	Brazil	A1b/197R
EPI_ISL_584007|A/Minas_Gerais/12709/2020|2020-03-02	EPI_ISL_584007	EPI_ISL_584007|A/Minas_Gerais/12709/2020|2020-03-02	2020-03-02	South America / Brazil	Brazil	A1b/197R
EPI_ISL_584008|A/Minas_Gerais/12694/2020|2020-01-16	EPI_ISL_584008	EPI_ISL_584008|A/Minas_Gerais/12694/2020|2020-01-16	2020-01-16	South America / Brazil	Brazil	A1b/197R
EPI_ISL_584010|A/Minas_Gerais/202012690/2019|2019-12-16	EPI_ISL_584010	EPI_ISL_584010|A/Minas_Gerais/202012690/2019|2019-12-16	2019-12-16	South America / Brazil	Brazil	A1b/197R
EPI_ISL_593785|A/Nepal/20FL0850/2020|2020-03-15	EPI_ISL_593785	EPI_ISL_593785|A/Nepal/20FL0850/2020|2020-03-15	2020-03-15	Asia / Nepal	Nepal	3c3.A
EPI_ISL_613415|A/Argentina/14818/2020|2020-03-08	EPI_ISL_613415	EPI_ISL_613415|A/Argentina/14818/2020|2020-03-08	2020-03-08	South America / Argentina	Argentina	A1b/197R
EPI_ISL_614328|A/Guangxi-Gangbei/1590/2019|2019-06-14	EPI_ISL_614328	EPI_ISL_614328|A/Guangxi-Gangbei/1590/2019|2019-06-14	2019-06-14	Asia / China / Guangxi	China	A1b/137F
EPI_ISL_614333|A/Guangxi-Youjiang/1537/2019|2019-06-24	EPI_ISL_614333	EPI_ISL_614333|A/Guangxi-Youjiang/1537/2019|2019-06-24	2019-06-24	Asia / China / Guangxi	China	A1b/137F
EPI_ISL_628766|A/Bhutan/1129/2020|2020-02-17	EPI_ISL_628766	EPI_ISL_628766|A/Bhutan/1129/2020|2020-02-17	2020-02-17	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628767|A/Bhutan/1123/2020|2020-02-10	EPI_ISL_628767	EPI_ISL_628767|A/Bhutan/1123/2020|2020-02-10	2020-02-10	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628768|A/Bhutan/1104/2020|2020-02-04	EPI_ISL_628768	EPI_ISL_628768|A/Bhutan/1104/2020|2020-02-04	2020-02-04	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628769|A/Ecuador/1494/2019|2019-12-27	EPI_ISL_628769	EPI_ISL_628769|A/Ecuador/1494/2019|2019-12-27	2019-12-27	South America / Ecuador	Ecuador	A1b/135K
EPI_ISL_628770|A/Bhutan/769/2020|2020-01-11	EPI_ISL_628770	EPI_ISL_628770|A/Bhutan/769/2020|2020-01-11	2020-01-11	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628771|A/Bhutan/770/2020|2020-02-11	EPI_ISL_628771	EPI_ISL_628771|A/Bhutan/770/2020|2020-02-11	2020-02-11	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628772|A/Bhutan/683/2020|2020-03-09	EPI_ISL_628772	EPI_ISL_628772|A/Bhutan/683/2020|2020-03-09	2020-03-09	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628773|A/Bhutan/665/2020|2020-02-18	EPI_ISL_628773	EPI_ISL_628773|A/Bhutan/665/2020|2020-02-18	2020-02-18	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628774|A/Bhutan/390/2020|2020-01-29	EPI_ISL_628774	EPI_ISL_628774|A/Bhutan/390/2020|2020-01-29	2020-01-29	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628775|A/Bhutan/978/2020|2020-03-02	EPI_ISL_628775	EPI_ISL_628775|A/Bhutan/978/2020|2020-03-02	2020-03-02	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628776|A/Bhutan/954/2020|2020-02-10	EPI_ISL_628776	EPI_ISL_628776|A/Bhutan/954/2020|2020-02-10	2020-02-10	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_628777|A/Bhutan/663/2020|2020-02-18	EPI_ISL_628777	EPI_ISL_628777|A/Bhutan/663/2020|2020-02-18	2020-02-18	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_644649|A/Nonthaburi/3/2020|2020-01-05	EPI_ISL_644649	EPI_ISL_644649|A/Nonthaburi/3/2020|2020-01-05	2020-01-05	Asia / Thailand / Nonthaburi	Thailand	A1b/137F
EPI_ISL_644651|A/Nakhonphanom/25/2020|2020-01-07	EPI_ISL_644651	EPI_ISL_644651|A/Nakhonphanom/25/2020|2020-01-07	2020-01-07	Asia / Thailand / Nakhonphanom	Thailand	A1b/197R
EPI_ISL_644654|A/Chiang_Rai/48/2020|2020-02-26	EPI_ISL_644654	EPI_ISL_644654|A/Chiang_Rai/48/2020|2020-02-26	2020-02-26	Asia / Thailand / Chiang Rai	Thailand	A1b/137F
EPI_ISL_654685|A/Bolivia/430/2020|2020-03-11	EPI_ISL_654685	EPI_ISL_654685|A/Bolivia/430/2020|2020-03-11	2020-03-11	South America / Bolivia, Plurinationial State of	Bolivia, Plurinationial State of	A1b/131K
EPI_ISL_654686|A/Bolivia/436/2020|2020-03-09	EPI_ISL_654686	EPI_ISL_654686|A/Bolivia/436/2020|2020-03-09	2020-03-09	South America / Bolivia, Plurinationial State of	Bolivia, Plurinationial State of	A1b/131K
EPI_ISL_654687|A/Bhutan/286/2020|2020-01-31	EPI_ISL_654687	EPI_ISL_654687|A/Bhutan/286/2020|2020-01-31	2020-01-31	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_654688|A/Bhutan/287/2020|2020-02-08	EPI_ISL_654688	EPI_ISL_654688|A/Bhutan/287/2020|2020-02-08	2020-02-08	Asia / Bhutan	Bhutan	A1b/94N
EPI_ISL_660119|A/Timor-Leste/2/2020|2020-08-27	EPI_ISL_660119	EPI_ISL_660119|A/Timor-Leste/2/2020|2020-08-27	2020-08-27	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_660120|A/Timor-Leste/17/2020|2020-07-05	EPI_ISL_660120	EPI_ISL_660120|A/Timor-Leste/17/2020|2020-07-05	2020-07-05	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_684048|A/YOKOHAMA/224/2019|2019-11-18	EPI_ISL_684048	EPI_ISL_684048|A/YOKOHAMA/224/2019|2019-11-18	2019-11-18	Asia / Japan	Japan	A1b/137F
EPI_ISL_684050|A/YAMANASHI/19395/2019|2019-12-07	EPI_ISL_684050	EPI_ISL_684050|A/YAMANASHI/19395/2019|2019-12-07	2019-12-07	Asia / Japan	Japan	A1b/137F
EPI_ISL_684051|A/SAPPORO/61/2019|2019-11-15	EPI_ISL_684051	EPI_ISL_684051|A/SAPPORO/61/2019|2019-11-15	2019-11-15	Asia / Japan	Japan	A1b/197R
EPI_ISL_684054|A/GUNMA/47/2020|2020-02-14	EPI_ISL_684054	EPI_ISL_684054|A/GUNMA/47/2020|2020-02-14	2020-02-14	Asia / Japan	Japan	A1b/137F
EPI_ISL_707784|A/Grenoble/2789/2020_oct|2020-10-21	EPI_ISL_707784	EPI_ISL_707784|A/Grenoble/2789/2020_oct|2020-10-21	2020-10-21	Europe / France	France	A1b/186D
EPI_ISL_710454|A/Cambodia/nC_71839/2020|2020-09-13	EPI_ISL_710454	EPI_ISL_710454|A/Cambodia/nC_71839/2020|2020-09-13	2020-09-13	Asia / Cambodia / Battambang	Cambodia	A1b/94N
